symbol,n,min_diff,mean_t_stat_adj,worst_t_stat_adj,best_t_stat_adj,mean_mae,min_n_eff,subperiod_sign_agreement
BTC-USDT-SWAP,5,0.0125,-0.5805605910177954,-1.9554871909029974,-0.0038563133939628555,0.024489908646459946,743,0.7954545454545454
BTC-USDT-SWAP,20,0.05,-1.0167330305400324,-1.9639144533605466,-0.2425410116774639,0.02841004842317648,362,0.7045454545454546
BTC-USDT-SWAP,15,0.02,-0.6745762635069384,-2.0070852346349093,0.10219534532149267,0.023991336539112472,648,0.8409090909090909
BTC-USDT-SWAP,6,0.0125,-0.6306193753832541,-2.0433965285450912,-0.013981220642221893,0.024095374954095708,742,0.7727272727272727
BTC-USDT-SWAP,12,0.0075,-0.46975811197442263,-2.075860031422654,0.04734329734059185,0.02022320056681329,790,0.8409090909090909
BTC-USDT-SWAP,15,0.0125,-0.4905034669743829,-2.0828867365593835,0.09576174200948756,0.02150449116965969,735,0.8636363636363636
BTC-USDT-SWAP,12,0.0125,-0.4889136156681753,-2.1176195833928495,0.14081413636275994,0.022191973915439468,736,0.7045454545454546
BTC-USDT-SWAP,4,0.02,-0.8419939253380933,-2.1229721460441464,-0.03528287093916631,0.027409925812942906,655,0.8409090909090909
BTC-USDT-SWAP,5,0.015,-0.6284316602516642,-2.182379588363709,0.0386513769667651,0.02545521955672381,707,0.7954545454545454
BTC-USDT-SWAP,12,0.01,-0.4520839684521381,-2.1960949316758818,0.03169541402120466,0.02126372750154543,764,0.6590909090909091
BTC-USDT-SWAP,12,0.05,-1.0722711385063326,-2.231972093431596,-0.3094944847336558,0.03101290682023352,364,0.6818181818181818
BTC-USDT-SWAP,3,0.005,-0.5327767262065367,-2.2494833183663547,-0.05180511971647023,0.021602326767324067,815,0.8863636363636364
BTC-USDT-SWAP,3,0.0075,-0.5717517527360958,-2.269190777173626,-0.08072300742816878,0.023417722609379767,797,0.9545454545454546
BTC-USDT-SWAP,6,0.005,-0.5643913577157372,-2.2853771057457006,-0.04817664108531261,0.02027624893619605,813,0.6818181818181818
BTC-USDT-SWAP,5,0.01,-0.6460819978546344,-2.30395361463131,0.005631066653877809,0.023481139606316256,767,0.7045454545454546
BTC-USDT-SWAP,15,0.0075,-0.48012388708975745,-2.4640088045155597,0.0622253823590921,0.019777268177057848,788,0.75
BTC-USDT-SWAP,4,0.005,-0.6673151297176468,-2.47895028050918,-0.05943449067492505,0.02113202433414746,814,0.8636363636363636
BTC-USDT-SWAP,15,0.005,-0.4880878829864869,-2.535023512039512,0.05784052148698205,0.018653763827669322,802,0.6818181818181818
BTC-USDT-SWAP,4,0.01,-0.7151048064606376,-2.5507511123856013,-0.045661945827081954,0.024164813604723567,769,0.8409090909090909
BTC-USDT-SWAP,5,0.02,-0.9279825860761034,-2.5954398588071057,-0.03282890612943874,0.02700422692008132,654,0.8636363636363636
BTC-USDT-SWAP,6,0.015,-0.7571912811448367,-2.6537651473509456,0.025761662729135215,0.02506401358481919,707,0.8409090909090909
BTC-USDT-SWAP,6,0.02,-1.000935283931183,-2.6843890883167534,-0.01853478301055746,0.0266539961686682,654,0.8636363636363636
BTC-USDT-SWAP,15,0.05,-1.3164304032342922,-2.6881298834974228,-0.5967367894059479,0.030539929712150613,363,0.7045454545454546
BTC-USDT-SWAP,6,0.0075,-0.760078868344936,-2.855491602858109,-0.08300379296072764,0.021804523430979515,793,0.9545454545454546
BTC-USDT-SWAP,5,0.005,-0.6714475118614377,-2.865456738189655,-0.055393089289506973,0.020667622075043492,814,0.8181818181818182
BTC-USDT-SWAP,4,0.0075,-0.7681857144325832,-2.9419438550257198,-0.09515572056672532,0.022844225563404732,797,0.8863636363636364
BTC-USDT-SWAP,5,0.0075,-0.7224070927838923,-2.948228155108525,-0.07138571824883855,0.022309047004868205,795,0.7954545454545454
ETH-USDT-SWAP,20,0.015,0.5348917356724773,0.07403960380299045,2.1474311840696205,0.025850434059878226,737,0.7727272727272727
ETH-USDT-SWAP,20,0.0125,0.5505695266550713,0.07185028585800685,1.8830409246633115,0.025155490781787606,756,0.8409090909090909
ETH-USDT-SWAP,12,0.01,0.3064294713278192,0.03580299989466076,0.6916476473384205,0.025516796339458303,783,0.6818181818181818
